order_id,customer_id,order_date,amount,status,created_at,updated_at
4245,815,2023-12-20 16:00:00,399.82,PROCESSING,2023-12-20 16:00:00,2023-12-20 16:00:00
4246,806,2023-12-20 18:00:00,243.8,DELIVERED,2023-12-20 18:00:00,2023-12-20 18:00:00
4247,143,2023-12-20 20:00:00,74.13,PENDING,2023-12-20 20:00:00,2023-12-20 20:00:00
4248,191,2023-12-20 22:00:00,125.43,CANCELLED,2023-12-20 22:00:00,2023-12-20 22:00:00
4249,533,2023-12-21 00:00:00,466.93,DELIVERED,2023-12-21 00:00:00,2023-12-21 00:00:00
4250,227,2023-12-21 02:00:00,431.16,CANCELLED,2023-12-21 02:00:00,2023-12-21 02:00:00
4251,313,2023-12-21 04:00:00,357.79,PROCESSING,2023-12-21 04:00:00,2023-12-21 04:00:00
4252,629,2023-12-21 06:00:00,246.29,DELIVERED,2023-12-21 06:00:00,2023-12-21 06:00:00
4253,949,2023-12-21 08:00:00,264.96,SHIPPED,2023-12-21 08:00:00,2023-12-21 08:00:00
4254,302,2023-12-21 10:00:00,487.87,PROCESSING,2023-12-21 10:00:00,2023-12-21 10:00:00
4255,654,2023-12-21 12:00:00,483.23,PENDING,2023-12-21 12:00:00,2023-12-21 12:00:00
4256,996,2023-12-21 14:00:00,115.48,PENDING,2023-12-21 14:00:00,2023-12-21 14:00:00
4257,460,2023-12-21 16:00:00,407.44,CANCELLED,2023-12-21 16:00:00,2023-12-21 16:00:00
4258,401,2023-12-21 18:00:00,106.65,CANCELLED,2023-12-21 18:00:00,2023-12-21 18:00:00
4259,551,2023-12-21 20:00:00,114.63,SHIPPED,2023-12-21 20:00:00,2023-12-21 20:00:00
4260,393,2023-12-21 22:00:00,341.29,SHIPPED,2023-12-21 22:00:00,2023-12-21 22:00:00
4261,867,2023-12-22 00:00:00,208.45,PENDING,2023-12-22 00:00:00,2023-12-22 00:00:00
4262,764,2023-12-22 02:00:00,466.46,DELIVERED,2023-12-22 02:00:00,2023-12-22 02:00:00
4263,845,2023-12-22 04:00:00,53.61,PENDING,2023-12-22 04:00:00,2023-12-22 04:00:00
4264,207,2023-12-22 06:00:00,260.65,PENDING,2023-12-22 06:00:00,2023-12-22 06:00:00
4265,210,2023-12-22 08:00:00,460.08,SHIPPED,2023-12-22 08:00:00,2023-12-22 08:00:00
4266,115,2023-12-22 10:00:00,453.02,CANCELLED,2023-12-22 10:00:00,2023-12-22 10:00:00
4267,737,2023-12-22 12:00:00,86.7,SHIPPED,2023-12-22 12:00:00,2023-12-22 12:00:00
4268,646,2023-12-22 14:00:00,189.65,SHIPPED,2023-12-22 14:00:00,2023-12-22 14:00:00
4269,251,2023-12-22 16:00:00,313.37,SHIPPED,2023-12-22 16:00:00,2023-12-22 16:00:00
4270,219,2023-12-22 18:00:00,88.1,PENDING,2023-12-22 18:00:00,2023-12-22 18:00:00
4271,407,2023-12-22 20:00:00,484.33,DELIVERED,2023-12-22 20:00:00,2023-12-22 20:00:00
4272,443,2023-12-22 22:00:00,458.23,PENDING,2023-12-22 22:00:00,2023-12-22 22:00:00
4273,603,2023-12-23 00:00:00,91.81,PROCESSING,2023-12-23 00:00:00,2023-12-23 00:00:00
4274,354,2023-12-23 02:00:00,69.37,SHIPPED,2023-12-23 02:00:00,2023-12-23 02:00:00
4275,888,2023-12-23 04:00:00,51.85,SHIPPED,2023-12-23 04:00:00,2023-12-23 04:00:00
4276,558,2023-12-23 06:00:00,455.63,PROCESSING,2023-12-23 06:00:00,2023-12-23 06:00:00
4277,550,2023-12-23 08:00:00,104.88,SHIPPED,2023-12-23 08:00:00,2023-12-23 08:00:00
4278,142,2023-12-23 10:00:00,213.98,SHIPPED,2023-12-23 10:00:00,2023-12-23 10:00:00
4279,612,2023-12-23 12:00:00,229.94,SHIPPED,2023-12-23 12:00:00,2023-12-23 12:00:00
4280,501,2023-12-23 14:00:00,303.52,PROCESSING,2023-12-23 14:00:00,2023-12-23 14:00:00
4281,840,2023-12-23 16:00:00,45.15,PENDING,2023-12-23 16:00:00,2023-12-23 16:00:00
4282,702,2023-12-23 18:00:00,121.11,SHIPPED,2023-12-23 18:00:00,2023-12-23 18:00:00
4283,547,2023-12-23 20:00:00,466.43,DELIVERED,2023-12-23 20:00:00,2023-12-23 20:00:00
4284,659,2023-12-23 22:00:00,455.12,PROCESSING,2023-12-23 22:00:00,2023-12-23 22:00:00
4285,542,2023-12-24 00:00:00,392.83,CANCELLED,2023-12-24 00:00:00,2023-12-24 00:00:00
4286,846,2023-12-24 02:00:00,19.51,PROCESSING,2023-12-24 02:00:00,2023-12-24 02:00:00
4287,507,2023-12-24 04:00:00,170.23,PENDING,2023-12-24 04:00:00,2023-12-24 04:00:00
4288,596,2023-12-24 06:00:00,317.7,PROCESSING,2023-12-24 06:00:00,2023-12-24 06:00:00
4289,881,2023-12-24 08:00:00,144.84,CANCELLED,2023-12-24 08:00:00,2023-12-24 08:00:00
4290,281,2023-12-24 10:00:00,455.7,DELIVERED,2023-12-24 10:00:00,2023-12-24 10:00:00
4291,424,2023-12-24 12:00:00,320.61,CANCELLED,2023-12-24 12:00:00,2023-12-24 12:00:00
4292,856,2023-12-24 14:00:00,45.23,PROCESSING,2023-12-24 14:00:00,2023-12-24 14:00:00
4293,270,2023-12-24 16:00:00,455.41,CANCELLED,2023-12-24 16:00:00,2023-12-24 16:00:00
4294,154,2023-12-24 18:00:00,479.31,PROCESSING,2023-12-24 18:00:00,2023-12-24 18:00:00
4295,614,2023-12-24 20:00:00,48.08,DELIVERED,2023-12-24 20:00:00,2023-12-24 20:00:00
4296,727,2023-12-24 22:00:00,270.86,DELIVERED,2023-12-24 22:00:00,2023-12-24 22:00:00
4297,662,2023-12-25 00:00:00,158.65,PENDING,2023-12-25 00:00:00,2023-12-25 00:00:00
4298,944,2023-12-25 02:00:00,202.49,DELIVERED,2023-12-25 02:00:00,2023-12-25 02:00:00
4299,83,2023-12-25 04:00:00,98.03,SHIPPED,2023-12-25 04:00:00,2023-12-25 04:00:00
4300,622,2023-12-25 06:00:00,293.26,CANCELLED,2023-12-25 06:00:00,2023-12-25 06:00:00
4301,947,2023-12-25 08:00:00,479.41,CANCELLED,2023-12-25 08:00:00,2023-12-25 08:00:00
4302,899,2023-12-25 10:00:00,256.51,PROCESSING,2023-12-25 10:00:00,2023-12-25 10:00:00
4303,426,2023-12-25 12:00:00,50.63,DELIVERED,2023-12-25 12:00:00,2023-12-25 12:00:00
4304,275,2023-12-25 14:00:00,313.8,PENDING,2023-12-25 14:00:00,2023-12-25 14:00:00
4305,713,2023-12-25 16:00:00,176.71,PENDING,2023-12-25 16:00:00,2023-12-25 16:00:00
4306,284,2023-12-25 18:00:00,429.4,PENDING,2023-12-25 18:00:00,2023-12-25 18:00:00
4307,980,2023-12-25 20:00:00,222.99,SHIPPED,2023-12-25 20:00:00,2023-12-25 20:00:00
4308,173,2023-12-25 22:00:00,104.49,DELIVERED,2023-12-25 22:00:00,2023-12-25 22:00:00
4309,327,2023-12-26 00:00:00,103.64,PENDING,2023-12-26 00:00:00,2023-12-26 00:00:00
4310,718,2023-12-26 02:00:00,386.69,SHIPPED,2023-12-26 02:00:00,2023-12-26 02:00:00
4311,63,2023-12-26 04:00:00,140.14,CANCELLED,2023-12-26 04:00:00,2023-12-26 04:00:00
4312,73,2023-12-26 06:00:00,385.94,PROCESSING,2023-12-26 06:00:00,2023-12-26 06:00:00
4313,763,2023-12-26 08:00:00,110.88,DELIVERED,2023-12-26 08:00:00,2023-12-26 08:00:00
4314,636,2023-12-26 10:00:00,167.63,DELIVERED,2023-12-26 10:00:00,2023-12-26 10:00:00
4315,375,2023-12-26 12:00:00,238.09,CANCELLED,2023-12-26 12:00:00,2023-12-26 12:00:00
4316,633,2023-12-26 14:00:00,472.17,DELIVERED,2023-12-26 14:00:00,2023-12-26 14:00:00
4317,508,2023-12-26 16:00:00,466.55,DELIVERED,2023-12-26 16:00:00,2023-12-26 16:00:00
4318,787,2023-12-26 18:00:00,111.37,DELIVERED,2023-12-26 18:00:00,2023-12-26 18:00:00
4319,943,2023-12-26 20:00:00,185.53,DELIVERED,2023-12-26 20:00:00,2023-12-26 20:00:00
4320,398,2023-12-26 22:00:00,83.21,SHIPPED,2023-12-26 22:00:00,2023-12-26 22:00:00
4321,120,2023-12-27 00:00:00,259.89,SHIPPED,2023-12-27 00:00:00,2023-12-27 00:00:00
4322,934,2023-12-27 02:00:00,235.69,PROCESSING,2023-12-27 02:00:00,2023-12-27 02:00:00
4323,437,2023-12-27 04:00:00,451.37,DELIVERED,2023-12-27 04:00:00,2023-12-27 04:00:00
4324,829,2023-12-27 06:00:00,465.7,CANCELLED,2023-12-27 06:00:00,2023-12-27 06:00:00
4325,676,2023-12-27 08:00:00,197.95,PENDING,2023-12-27 08:00:00,2023-12-27 08:00:00
4326,936,2023-12-27 10:00:00,250.95,PROCESSING,2023-12-27 10:00:00,2023-12-27 10:00:00
4327,465,2023-12-27 12:00:00,449.16,PENDING,2023-12-27 12:00:00,2023-12-27 12:00:00
4328,286,2023-12-27 14:00:00,405.29,PENDING,2023-12-27 14:00:00,2023-12-27 14:00:00
4329,265,2023-12-27 16:00:00,11.79,DELIVERED,2023-12-27 16:00:00,2023-12-27 16:00:00
4330,320,2023-12-27 18:00:00,166.83,CANCELLED,2023-12-27 18:00:00,2023-12-27 18:00:00
4331,673,2023-12-27 20:00:00,216.67,PENDING,2023-12-27 20:00:00,2023-12-27 20:00:00
4332,376,2023-12-27 22:00:00,122.56,PENDING,2023-12-27 22:00:00,2023-12-27 22:00:00
4333,820,2023-12-28 00:00:00,107.79,PROCESSING,2023-12-28 00:00:00,2023-12-28 00:00:00
4334,89,2023-12-28 02:00:00,28.51,CANCELLED,2023-12-28 02:00:00,2023-12-28 02:00:00
4335,654,2023-12-28 04:00:00,325.25,CANCELLED,2023-12-28 04:00:00,2023-12-28 04:00:00
4336,203,2023-12-28 06:00:00,138.63,PENDING,2023-12-28 06:00:00,2023-12-28 06:00:00
4337,821,2023-12-28 08:00:00,35.65,CANCELLED,2023-12-28 08:00:00,2023-12-28 08:00:00
4338,739,2023-12-28 10:00:00,123.18,PROCESSING,2023-12-28 10:00:00,2023-12-28 10:00:00
4339,955,2023-12-28 12:00:00,402.94,PROCESSING,2023-12-28 12:00:00,2023-12-28 12:00:00
4340,334,2023-12-28 14:00:00,427.23,PROCESSING,2023-12-28 14:00:00,2023-12-28 14:00:00
4341,222,2023-12-28 16:00:00,246.7,DELIVERED,2023-12-28 16:00:00,2023-12-28 16:00:00
4342,41,2023-12-28 18:00:00,213.87,PENDING,2023-12-28 18:00:00,2023-12-28 18:00:00
4343,708,2023-12-28 20:00:00,489.15,CANCELLED,2023-12-28 20:00:00,2023-12-28 20:00:00
4344,68,2023-12-28 22:00:00,108.28,PROCESSING,2023-12-28 22:00:00,2023-12-28 22:00:00
4345,988,2023-12-29 00:00:00,115.53,PENDING,2023-12-29 00:00:00,2023-12-29 00:00:00
4346,776,2023-12-29 02:00:00,153.01,PENDING,2023-12-29 02:00:00,2023-12-29 02:00:00
4347,514,2023-12-29 04:00:00,94.65,DELIVERED,2023-12-29 04:00:00,2023-12-29 04:00:00
4348,873,2023-12-29 06:00:00,195.89,CANCELLED,2023-12-29 06:00:00,2023-12-29 06:00:00
4349,637,2023-12-29 08:00:00,456.31,CANCELLED,2023-12-29 08:00:00,2023-12-29 08:00:00
4350,622,2023-12-29 10:00:00,311.52,PROCESSING,2023-12-29 10:00:00,2023-12-29 10:00:00
4351,598,2023-12-29 12:00:00,211.85,PROCESSING,2023-12-29 12:00:00,2023-12-29 12:00:00
4352,937,2023-12-29 14:00:00,467.86,PENDING,2023-12-29 14:00:00,2023-12-29 14:00:00
4353,632,2023-12-29 16:00:00,33.75,CANCELLED,2023-12-29 16:00:00,2023-12-29 16:00:00
4354,127,2023-12-29 18:00:00,113.04,CANCELLED,2023-12-29 18:00:00,2023-12-29 18:00:00
4355,255,2023-12-29 20:00:00,287.29,PROCESSING,2023-12-29 20:00:00,2023-12-29 20:00:00
4356,695,2023-12-29 22:00:00,311.62,SHIPPED,2023-12-29 22:00:00,2023-12-29 22:00:00
4357,16,2023-12-30 00:00:00,29.38,PENDING,2023-12-30 00:00:00,2023-12-30 00:00:00
4358,477,2023-12-30 02:00:00,207.49,CANCELLED,2023-12-30 02:00:00,2023-12-30 02:00:00
4359,62,2023-12-30 04:00:00,328.09,DELIVERED,2023-12-30 04:00:00,2023-12-30 04:00:00
4360,881,2023-12-30 06:00:00,352.05,DELIVERED,2023-12-30 06:00:00,2023-12-30 06:00:00
4361,432,2023-12-30 08:00:00,322.69,SHIPPED,2023-12-30 08:00:00,2023-12-30 08:00:00
4362,670,2023-12-30 10:00:00,167.08,PROCESSING,2023-12-30 10:00:00,2023-12-30 10:00:00
4363,268,2023-12-30 12:00:00,55.82,PROCESSING,2023-12-30 12:00:00,2023-12-30 12:00:00
4364,35,2023-12-30 14:00:00,219.29,PROCESSING,2023-12-30 14:00:00,2023-12-30 14:00:00
4365,779,2023-12-30 16:00:00,73.09,DELIVERED,2023-12-30 16:00:00,2023-12-30 16:00:00
4366,576,2023-12-30 18:00:00,474.34,PROCESSING,2023-12-30 18:00:00,2023-12-30 18:00:00
4367,494,2023-12-30 20:00:00,242.83,DELIVERED,2023-12-30 20:00:00,2023-12-30 20:00:00
4368,562,2023-12-30 22:00:00,165.46,SHIPPED,2023-12-30 22:00:00,2023-12-30 22:00:00
4369,469,2023-12-31 00:00:00,385.49,PENDING,2023-12-31 00:00:00,2023-12-31 00:00:00
4370,767,2023-12-31 02:00:00,253.99,CANCELLED,2023-12-31 02:00:00,2023-12-31 02:00:00
4371,661,2023-12-31 04:00:00,161.92,SHIPPED,2023-12-31 04:00:00,2023-12-31 04:00:00
4372,325,2023-12-31 06:00:00,407.86,DELIVERED,2023-12-31 06:00:00,2023-12-31 06:00:00
4373,304,2023-12-31 08:00:00,434.9,SHIPPED,2023-12-31 08:00:00,2023-12-31 08:00:00
4374,276,2023-12-31 10:00:00,339.77,CANCELLED,2023-12-31 10:00:00,2023-12-31 10:00:00
4375,869,2023-12-31 12:00:00,33.01,PENDING,2023-12-31 12:00:00,2023-12-31 12:00:00
4376,963,2023-12-31 14:00:00,287.5,CANCELLED,2023-12-31 14:00:00,2023-12-31 14:00:00
4377,684,2023-12-31 16:00:00,384.01,DELIVERED,2023-12-31 16:00:00,2023-12-31 16:00:00
4378,929,2023-12-31 18:00:00,76.89,CANCELLED,2023-12-31 18:00:00,2023-12-31 18:00:00
4379,201,2023-12-31 20:00:00,122.05,SHIPPED,2023-12-31 20:00:00,2023-12-31 20:00:00
4380,445,2023-12-31 22:00:00,442.42,PROCESSING,2023-12-31 22:00:00,2023-12-31 22:00:00
4381,905,2024-01-01 00:00:00,19.86,SHIPPED,2024-01-01 00:00:00,2024-01-01 00:00:00
4382,324,2024-01-01 02:00:00,378.84,DELIVERED,2024-01-01 02:00:00,2024-01-01 02:00:00
4383,35,2024-01-01 04:00:00,242.15,PENDING,2024-01-01 04:00:00,2024-01-01 04:00:00
4384,977,2024-01-01 06:00:00,228.92,CANCELLED,2024-01-01 06:00:00,2024-01-01 06:00:00
4385,482,2024-01-01 08:00:00,13.48,PENDING,2024-01-01 08:00:00,2024-01-01 08:00:00
4386,728,2024-01-01 10:00:00,411.51,DELIVERED,2024-01-01 10:00:00,2024-01-01 10:00:00
4387,480,2024-01-01 12:00:00,186.31,CANCELLED,2024-01-01 12:00:00,2024-01-01 12:00:00
4388,65,2024-01-01 14:00:00,274.98,SHIPPED,2024-01-01 14:00:00,2024-01-01 14:00:00
4389,8,2024-01-01 16:00:00,341.88,SHIPPED,2024-01-01 16:00:00,2024-01-01 16:00:00
4390,301,2024-01-01 18:00:00,354.29,DELIVERED,2024-01-01 18:00:00,2024-01-01 18:00:00
4391,343,2024-01-01 20:00:00,478.43,CANCELLED,2024-01-01 20:00:00,2024-01-01 20:00:00
4392,431,2024-01-01 22:00:00,270.36,SHIPPED,2024-01-01 22:00:00,2024-01-01 22:00:00
4393,424,2024-01-02 00:00:00,205.86,DELIVERED,2024-01-02 00:00:00,2024-01-02 00:00:00
4394,332,2024-01-02 02:00:00,477.31,DELIVERED,2024-01-02 02:00:00,2024-01-02 02:00:00
4395,438,2024-01-02 04:00:00,324.63,PENDING,2024-01-02 04:00:00,2024-01-02 04:00:00
4396,588,2024-01-02 06:00:00,156.09,SHIPPED,2024-01-02 06:00:00,2024-01-02 06:00:00
4397,174,2024-01-02 08:00:00,71.97,CANCELLED,2024-01-02 08:00:00,2024-01-02 08:00:00
4398,559,2024-01-02 10:00:00,422.85,SHIPPED,2024-01-02 10:00:00,2024-01-02 10:00:00
4399,527,2024-01-02 12:00:00,187.47,SHIPPED,2024-01-02 12:00:00,2024-01-02 12:00:00
4400,873,2024-01-02 14:00:00,333.63,SHIPPED,2024-01-02 14:00:00,2024-01-02 14:00:00
4401,659,2024-01-02 16:00:00,240.7,DELIVERED,2024-01-02 16:00:00,2024-01-02 16:00:00
4402,26,2024-01-02 18:00:00,107.48,PROCESSING,2024-01-02 18:00:00,2024-01-02 18:00:00
4403,820,2024-01-02 20:00:00,304.83,PROCESSING,2024-01-02 20:00:00,2024-01-02 20:00:00
4404,605,2024-01-02 22:00:00,39.73,PENDING,2024-01-02 22:00:00,2024-01-02 22:00:00
4405,406,2024-01-03 00:00:00,212.54,SHIPPED,2024-01-03 00:00:00,2024-01-03 00:00:00
4406,232,2024-01-03 02:00:00,277.84,PROCESSING,2024-01-03 02:00:00,2024-01-03 02:00:00
4407,533,2024-01-03 04:00:00,223.66,PENDING,2024-01-03 04:00:00,2024-01-03 04:00:00
4408,819,2024-01-03 06:00:00,376.85,DELIVERED,2024-01-03 06:00:00,2024-01-03 06:00:00
4409,550,2024-01-03 08:00:00,415.68,SHIPPED,2024-01-03 08:00:00,2024-01-03 08:00:00
4410,788,2024-01-03 10:00:00,387.91,CANCELLED,2024-01-03 10:00:00,2024-01-03 10:00:00
4411,505,2024-01-03 12:00:00,29.02,DELIVERED,2024-01-03 12:00:00,2024-01-03 12:00:00
4412,669,2024-01-03 14:00:00,105.12,PENDING,2024-01-03 14:00:00,2024-01-03 14:00:00
4413,179,2024-01-03 16:00:00,272.94,DELIVERED,2024-01-03 16:00:00,2024-01-03 16:00:00
4414,132,2024-01-03 18:00:00,468.06,CANCELLED,2024-01-03 18:00:00,2024-01-03 18:00:00
4415,823,2024-01-03 20:00:00,419.13,DELIVERED,2024-01-03 20:00:00,2024-01-03 20:00:00
4416,455,2024-01-03 22:00:00,422.84,PENDING,2024-01-03 22:00:00,2024-01-03 22:00:00
4417,348,2024-01-04 00:00:00,158.57,CANCELLED,2024-01-04 00:00:00,2024-01-04 00:00:00
4418,540,2024-01-04 02:00:00,220.43,CANCELLED,2024-01-04 02:00:00,2024-01-04 02:00:00
4419,772,2024-01-04 04:00:00,240.65,DELIVERED,2024-01-04 04:00:00,2024-01-04 04:00:00
4420,406,2024-01-04 06:00:00,87.11,CANCELLED,2024-01-04 06:00:00,2024-01-04 06:00:00
4421,76,2024-01-04 08:00:00,25.22,DELIVERED,2024-01-04 08:00:00,2024-01-04 08:00:00
4422,941,2024-01-04 10:00:00,473.98,SHIPPED,2024-01-04 10:00:00,2024-01-04 10:00:00
4423,579,2024-01-04 12:00:00,127.95,CANCELLED,2024-01-04 12:00:00,2024-01-04 12:00:00
4424,854,2024-01-04 14:00:00,127.57,DELIVERED,2024-01-04 14:00:00,2024-01-04 14:00:00
4425,492,2024-01-04 16:00:00,50.86,SHIPPED,2024-01-04 16:00:00,2024-01-04 16:00:00
4426,194,2024-01-04 18:00:00,464.97,CANCELLED,2024-01-04 18:00:00,2024-01-04 18:00:00
4427,984,2024-01-04 20:00:00,294.07,SHIPPED,2024-01-04 20:00:00,2024-01-04 20:00:00
4428,162,2024-01-04 22:00:00,336.85,CANCELLED,2024-01-04 22:00:00,2024-01-04 22:00:00
4429,347,2024-01-05 00:00:00,456.67,PENDING,2024-01-05 00:00:00,2024-01-05 00:00:00
4430,951,2024-01-05 02:00:00,179.35,PENDING,2024-01-05 02:00:00,2024-01-05 02:00:00
4431,361,2024-01-05 04:00:00,314.54,DELIVERED,2024-01-05 04:00:00,2024-01-05 04:00:00
4432,769,2024-01-05 06:00:00,29.01,PROCESSING,2024-01-05 06:00:00,2024-01-05 06:00:00
4433,584,2024-01-05 08:00:00,101.52,PENDING,2024-01-05 08:00:00,2024-01-05 08:00:00
4434,87,2024-01-05 10:00:00,417.31,PROCESSING,2024-01-05 10:00:00,2024-01-05 10:00:00
4435,934,2024-01-05 12:00:00,385.72,SHIPPED,2024-01-05 12:00:00,2024-01-05 12:00:00
4436,262,2024-01-05 14:00:00,181.81,SHIPPED,2024-01-05 14:00:00,2024-01-05 14:00:00
4437,214,2024-01-05 16:00:00,194.64,PROCESSING,2024-01-05 16:00:00,2024-01-05 16:00:00
4438,665,2024-01-05 18:00:00,271.44,DELIVERED,2024-01-05 18:00:00,2024-01-05 18:00:00
4439,722,2024-01-05 20:00:00,10.12,CANCELLED,2024-01-05 20:00:00,2024-01-05 20:00:00
4440,913,2024-01-05 22:00:00,128.21,PROCESSING,2024-01-05 22:00:00,2024-01-05 22:00:00
4441,573,2024-01-06 00:00:00,112.03,PROCESSING,2024-01-06 00:00:00,2024-01-06 00:00:00
4442,780,2024-01-06 02:00:00,132.74,PROCESSING,2024-01-06 02:00:00,2024-01-06 02:00:00
4443,262,2024-01-06 04:00:00,404.89,PROCESSING,2024-01-06 04:00:00,2024-01-06 04:00:00
4444,730,2024-01-06 06:00:00,147.04,PROCESSING,2024-01-06 06:00:00,2024-01-06 06:00:00
4445,283,2024-01-06 08:00:00,103.85,DELIVERED,2024-01-06 08:00:00,2024-01-06 08:00:00
4446,648,2024-01-06 10:00:00,257.09,PENDING,2024-01-06 10:00:00,2024-01-06 10:00:00
4447,467,2024-01-06 12:00:00,434.17,CANCELLED,2024-01-06 12:00:00,2024-01-06 12:00:00
4448,380,2024-01-06 14:00:00,128.26,PENDING,2024-01-06 14:00:00,2024-01-06 14:00:00
4449,362,2024-01-06 16:00:00,48.48,PROCESSING,2024-01-06 16:00:00,2024-01-06 16:00:00
4450,449,2024-01-06 18:00:00,184.64,PENDING,2024-01-06 18:00:00,2024-01-06 18:00:00
4451,441,2024-01-06 20:00:00,376.35,DELIVERED,2024-01-06 20:00:00,2024-01-06 20:00:00
4452,93,2024-01-06 22:00:00,279.84,SHIPPED,2024-01-06 22:00:00,2024-01-06 22:00:00
4453,621,2024-01-07 00:00:00,410.23,PENDING,2024-01-07 00:00:00,2024-01-07 00:00:00
4454,753,2024-01-07 02:00:00,480.2,CANCELLED,2024-01-07 02:00:00,2024-01-07 02:00:00
4455,867,2024-01-07 04:00:00,398.4,DELIVERED,2024-01-07 04:00:00,2024-01-07 04:00:00
4456,424,2024-01-07 06:00:00,305.86,SHIPPED,2024-01-07 06:00:00,2024-01-07 06:00:00
4457,142,2024-01-07 08:00:00,251.74,DELIVERED,2024-01-07 08:00:00,2024-01-07 08:00:00
4458,291,2024-01-07 10:00:00,29.63,PROCESSING,2024-01-07 10:00:00,2024-01-07 10:00:00
4459,432,2024-01-07 12:00:00,492.32,SHIPPED,2024-01-07 12:00:00,2024-01-07 12:00:00
4460,749,2024-01-07 14:00:00,197.91,CANCELLED,2024-01-07 14:00:00,2024-01-07 14:00:00
4461,852,2024-01-07 16:00:00,84.59,SHIPPED,2024-01-07 16:00:00,2024-01-07 16:00:00
4462,824,2024-01-07 18:00:00,336.69,CANCELLED,2024-01-07 18:00:00,2024-01-07 18:00:00
4463,689,2024-01-07 20:00:00,149.3,PROCESSING,2024-01-07 20:00:00,2024-01-07 20:00:00
4464,653,2024-01-07 22:00:00,297.03,CANCELLED,2024-01-07 22:00:00,2024-01-07 22:00:00
4465,701,2024-01-08 00:00:00,297.52,DELIVERED,2024-01-08 00:00:00,2024-01-08 00:00:00
4466,998,2024-01-08 02:00:00,228.41,PENDING,2024-01-08 02:00:00,2024-01-08 02:00:00
4467,49,2024-01-08 04:00:00,419.7,DELIVERED,2024-01-08 04:00:00,2024-01-08 04:00:00
4468,302,2024-01-08 06:00:00,139.83,DELIVERED,2024-01-08 06:00:00,2024-01-08 06:00:00
4469,881,2024-01-08 08:00:00,229.83,SHIPPED,2024-01-08 08:00:00,2024-01-08 08:00:00
4470,190,2024-01-08 10:00:00,273.47,PROCESSING,2024-01-08 10:00:00,2024-01-08 10:00:00
4471,136,2024-01-08 12:00:00,335.18,PENDING,2024-01-08 12:00:00,2024-01-08 12:00:00
4472,555,2024-01-08 14:00:00,394.15,CANCELLED,2024-01-08 14:00:00,2024-01-08 14:00:00
4473,404,2024-01-08 16:00:00,203.46,SHIPPED,2024-01-08 16:00:00,2024-01-08 16:00:00
4474,892,2024-01-08 18:00:00,326.56,PROCESSING,2024-01-08 18:00:00,2024-01-08 18:00:00
4475,865,2024-01-08 20:00:00,83.8,PENDING,2024-01-08 20:00:00,2024-01-08 20:00:00
4476,602,2024-01-08 22:00:00,467.0,DELIVERED,2024-01-08 22:00:00,2024-01-08 22:00:00
4477,807,2024-01-09 00:00:00,197.7,PROCESSING,2024-01-09 00:00:00,2024-01-09 00:00:00
4478,341,2024-01-09 02:00:00,367.47,PROCESSING,2024-01-09 02:00:00,2024-01-09 02:00:00
4479,757,2024-01-09 04:00:00,19.97,PROCESSING,2024-01-09 04:00:00,2024-01-09 04:00:00
4480,945,2024-01-09 06:00:00,110.54,DELIVERED,2024-01-09 06:00:00,2024-01-09 06:00:00
4481,704,2024-01-09 08:00:00,248.67,CANCELLED,2024-01-09 08:00:00,2024-01-09 08:00:00
4482,318,2024-01-09 10:00:00,440.34,SHIPPED,2024-01-09 10:00:00,2024-01-09 10:00:00
4483,618,2024-01-09 12:00:00,268.36,CANCELLED,2024-01-09 12:00:00,2024-01-09 12:00:00
4484,363,2024-01-09 14:00:00,465.64,PENDING,2024-01-09 14:00:00,2024-01-09 14:00:00
4485,822,2024-01-09 16:00:00,247.06,SHIPPED,2024-01-09 16:00:00,2024-01-09 16:00:00
4486,382,2024-01-09 18:00:00,250.32,PENDING,2024-01-09 18:00:00,2024-01-09 18:00:00
4487,233,2024-01-09 20:00:00,68.68,DELIVERED,2024-01-09 20:00:00,2024-01-09 20:00:00
4488,777,2024-01-09 22:00:00,403.3,CANCELLED,2024-01-09 22:00:00,2024-01-09 22:00:00
4489,344,2024-01-10 00:00:00,131.01,PROCESSING,2024-01-10 00:00:00,2024-01-10 00:00:00
4490,549,2024-01-10 02:00:00,450.81,SHIPPED,2024-01-10 02:00:00,2024-01-10 02:00:00
4491,817,2024-01-10 04:00:00,456.3,PROCESSING,2024-01-10 04:00:00,2024-01-10 04:00:00
4492,553,2024-01-10 06:00:00,472.22,PENDING,2024-01-10 06:00:00,2024-01-10 06:00:00
4493,529,2024-01-10 08:00:00,264.91,PROCESSING,2024-01-10 08:00:00,2024-01-10 08:00:00
4494,856,2024-01-10 10:00:00,341.78,PROCESSING,2024-01-10 10:00:00,2024-01-10 10:00:00
4495,789,2024-01-10 12:00:00,391.47,DELIVERED,2024-01-10 12:00:00,2024-01-10 12:00:00
4496,819,2024-01-10 14:00:00,74.2,DELIVERED,2024-01-10 14:00:00,2024-01-10 14:00:00
4497,571,2024-01-10 16:00:00,304.47,CANCELLED,2024-01-10 16:00:00,2024-01-10 16:00:00
4498,935,2024-01-10 18:00:00,26.81,PENDING,2024-01-10 18:00:00,2024-01-10 18:00:00
4499,183,2024-01-10 20:00:00,253.81,DELIVERED,2024-01-10 20:00:00,2024-01-10 20:00:00
